supplier_id,su_name,lt,cutoff,station_name,address,city,state,postal_code,sto,marketing_category,srm,last_6_weeks_volume,fri_sat_order_volume,fri_sat_weekend_shipped_volume,pct_fri_sat_shipped_on_sat_or_sun,ifr,weekend_shipping_candidate
407586,"Shenzhou Home Furnishing Co.,Limited CA 91761 (4)",24.0,,CHINO LOCAL,3655 E Philadelphia Street ,Ontario,CA,91761,APS Upholstery,Upholstery - Core,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
407666,Home Variety CA 90220,24.0,,CARSON,1714 S. Anderson Ave.,Compton,CA,90220,APS Upholstery,Accent Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
407857,GG-CAN2-91761CA,24.0,,CHINO LOCAL,3655 E Philadelphia Street,Ontario,CA,91761,APS Housewares & More,Furniture - Home Office,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
407898,FLINT GARDEN INC CA 92337,24.0,,,10905 Beech Ave,Fontana,CA,92337,APS Home Improvement,Lighting,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
407930,"Shenzhou Home Furnishing Co.,Limited CA 90220",24.0,,,1714 S. Anderson Ave.,Compton,CA,90220,APS Upholstery,Accent Furniture,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
408386,"Shenzhen Jize Furniture Co., Ltd TX 77489",24.0,,,9419 S Sam Houston Pkwy W Ste 100,Missouri City,TX,77489,APS Bedroom,Indoor Fireplaces,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
408496,Lifelong Company NJ 08527,24.0,,ROBBINSVILLE,543 Monmouth Rd. ,Jackson Township,NJ,08527,APS Youth,Youth Bedroom,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
409054,Anji Xuanxian Commercial Trading CA 91730(3),24.0,,,11599 Arrow Route,Rancho Cucamonga,CA,91730,APS Upholstery,Accent Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
409061,Anji Xuanxian Commercial Trading CA 91761 (3),24.0,,CHINO LOCAL,3655 E Philadelphia Street,Ontario,CA,91761,APS Upholstery,Wayfair,Asia Supplier Service Desk,7,1,1,1.0,1.0,True
410075,Nanjingyouchangkejiyouxiangongsi_1 CA 92324,24.0,,WEST RIALTO,2163 Riverside Ave,Colton,CA,92324,APS Home Improvement,Plumbing - Vanities,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
410561,fu qing shi hai long mao yi you xian gong si CA 92571,24.0,,RIALTO LOCAL,728 W Rider St,Perris,CA,92571,Wayfair,Accent Furniture,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
411185,ZHANGMINGFANG GA 30122,24.0,,AUSTELL,850 Douglas Hills Rd,Lithia Springs,GA,30122,APS Upholstery,Upholstery - Core,Asia Supplier Service Desk,5,1,1,1.0,1.0,True
411807,NingboMandiDianzishangwuyouxiangongsi_1 ON L6Z 0J9,24.0,,TORONTO_LOCAL,10 Newkirk Court,Brampton,ON,L6Z 0J9,Wayfair,Outdoor,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
411954,"Binyun Precision Tools (Taizhou) Co., Ltd. GA 31308-3636",24.0,,COLUMBUS,1086 Oracal Parkway,Ellabell,GA,31308-3636,APS Upholstery,Flooring,Asia Supplier Service Desk,12,1,1,1.0,1.0,True
413010,GujiaFurnitureLLC GAGI NJ5 08527,24.0,,ROBBINSVILLE,543 Monmouth Rd,Jackson Township ,NJ,08527,APS AEOF,Accent Furniture,Noemi Tang,2,1,1,1.0,1.0,True
413958,"Changsha Lulang Information Technology Co., Ltd. CA 92337-8201",24.0,,WEST RIALTO,Slover Distribution Center 5,Fontana,CA,92337-8201,APS Bedroom,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
416315,quanzhoushi wobodianzishangwu CA 91731,24.0,,ARCADIA,4388 Shirle Avenue,El Monte,CA,91731,APS Home Improvement,Storage & Org - Furniture Adj,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
416331,quanzhoushi wobodianzishangwu CA 92337-8200,24.0,,,10721 Jasmine Street,Fontana,CA,92337,APS Home Improvement,Entertainment Furniture,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
416533,"Yongkang Chengmi Trading Co., Ltd CA 91731",24.0,,,4388 Shirle Avenue,El Monte,CA,91731,APS Housewares & More,Entertainment Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
416751,"Guangzhou Xinmian E-commerce Co., Ltd GA 30122",24.0,,AUSTELL,850 Douglas Hills RdSuite 100,Lithia Springs,GA,30122,APS Housewares & More,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
418240,quanzhoushilipobaowangluokejiyouxiangongsi AL 43228,24.0,,COLUMBUS LOCAL,3640 Zane Trace Drive,Columbus,OH,43228,APS Upholstery,Furniture - Kitchen and Dining,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
420162,"Hengyang Senyou Technology Co., Ltd. TX  75050",24.0,,ARLINGTON,1113 West Oakdale Road, Grand Prairie,TX,75050,APS Bedroom,Furniture - Home Office,Asia Supplier Service Desk,7,1,1,1.0,0.8571,True
420740,shenzhendefuxinnengyuankejiyouxiangongsi CA 91764,24.0,,CHINO LOCAL,800 N. Barrington Avenue,Ontario,CA,91764,APS Upholstery,Entertainment Furniture,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
421913,shen zhen shi jin hui feng jian cai CA 92337 (2),24.0,,WEST RIALTO,13521 Santa Ana Ave,Fontana,CA,92337,APS AEOF,Upholstery - Niche,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
422386,"Kunming Shanru International Trading Co., Ltd. CA 91764",24.0,,CHINO LOCAL,800 N. Barrington Avenue,Ontario,CA,91764,APS AEOF,Furniture - Home Office,Asia Supplier Service Desk,7,1,1,1.0,0.8571,True
422481,"Quanzhou Walton Trading Co., Ltd CA 90220",24.0,,CARSON,1714 S. Anderson Ave.,Compton,CA,90220,APS K&D,Furniture - Home Office,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
422494,"Cixi Mohai E-commerce Co., Ltd CA 92374",24.0,,WEST RIALTO,2220 Almond Ave,Redlands,CA,92374,APS Housewares & More,Accent Furniture,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
423890,"Taiyuan Tongle Yunguan Technology Co., Ltd CA 92337-8200",24.0,,WEST RIALTO,10721 Jasmine Street,Fontana,CA,92337-8200,APS Housewares & More,Storage & Org - Furniture Adj,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
424149,"Hengyang Senyou Technology Co., Ltd. CA 91764",24.0,,CHINO LOCAL,800 N. Barrington Avenue,Ontario,CA,91764,APS Bedroom,Youth Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
425270,SoftLiving LTD. GA 31308,24.0,,,1086 Oracal Parkway,Ellabell,GA,31308,APS Home Improvement,Entertainment Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
427932,"Guangzhou Xinmian E-commerce Co., Ltd WA 98424",24.0,,TACOMA,6500 26th Street E,Fife,WA,98424,APS Housewares & More,Upholstery - Niche,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
430855,Jiaying Business Inc MD 20701,24.0,,SOUTH BALTIMORE,"9060 Junction Drive,Annapolis Junction",Junction,MD,20701,APS Upholstery,Lighting,Asia Supplier Service Desk,5,1,1,1.0,1.0,True
431554,Changshahuancaidianzishangwuyouxiangongsi NJ 07206,24.0,,WOODBRIDGE LOCAL,7 Slater Dr,Elizabeth,NJ,07206,APS AEOF,Entertainment Furniture,Supplier Service Desk,4,1,1,1.0,1.0,True
431608,"Ningbo Zhenen Network Technology Co., Ltd CA 91731",24.0,,ARCADIA,4388 Shirle Avenue,El Monte,CA,91731,APS Pet,Accent Furniture,Asia Supplier Service Desk,8,1,1,1.0,1.0,True
432200,YIGOBUY INC TX 77423,24.0,,HOUSTON LOCAL,2062 Woods Road,Brookshire,TX,77423,APS Upholstery,Furniture - Kitchen and Dining,Blair-Yaqing Gong,12,1,1,1.0,1.0,True
433200,"Shijiazhuang New Cast Sun Trading Co., Ltd CA 91762",24.0,,CHINO LOCAL,2221 E. Remington Ave,Ontario,CA,91762,APS AEOF,Outdoor,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
433509,shanghai zhentu dianzi shangwu youxian gongsi CA 91761-5140,24.0,,CHINO LOCAL,5140 E Santa Ana St,Ontario,CA,91761-5140,APS Outdoor,Indoor Fireplaces,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
433814,ganzhouhoupukejifazhanyouxiangongsi CA 92337-7457,24.0,,WEST RIALTO,11281 Citrus Ave,Fontana,CA,92337-7457,APS Outdoor,Playroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
437993,Taizhou Jiayin jia ju ke ji you xian gong si CA 95304,24.0,,TRACY LOCAL,2795 Paradise Road Ste #140,Tracy,CA,95304,APS Home Improvement,Plumbing - Vanities,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
438209,"Ningbo Zhenen Network Technology Co., Ltd OH 43228",24.0,,COLUMBUS LOCAL,3640 Zane Trace Drive,Columbus,OH,43228,APS Pet,Furniture - Kitchen and Dining,Asia Supplier Service Desk,5,1,1,1.0,1.0,True
438838,Mojia(HK) Holding Limited GA 31322,24.0,,SAVANNAH,301 CYPRESS MEADOW DR，Pooler,Pooler,GA,31322,Upholstery,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
448691,"Changzhou Jingrui Home Technology Co., Ltd. CA 90220",24.0,,CARSON,1714 S. Anderson Ave.,Compton,CA,90220,APS Home Improvement,Accent Furniture,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
450591,"Qixian Jiafan Trading Co., Ltd. TX 77053",24.0,,,"C/0 15012 S Post Oak Road,Building 1",Houston,TX,77053,APS Housewares & More,Education,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
450744,                 WPLA17,24.0,,,13423 Santa Ana Avenue,Fontana,CA,92337,APS K&D,Furniture - Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
450872,COVERONICS LIMITED CA 92324,24.0,,WEST RIALTO,2163 Riverside Ave,Colton,CA,92324,APS Home Improvement,Outdoor Structures,Danica Guo,2,1,1,1.0,1.0,True
450911,(US)Shenzhenshi Hongwanxing KeJiYouXianGongSi CA 92337,24.0,,,10850 Business Dr,Fontana,CA,92337,APS AEOF,Accent Furniture,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
451740,美西W2仓,24.0,,WEST RIALTO,11310 Cantu Galleano Ranch Rd,Mira Loma,CA,91752,APS Bedroom,Furniture - Kitchen and Dining,Asia Supplier Service Desk,9,1,1,1.0,0.8889,True
452533,"NINGBO GENERAL UNION CO.,LTD NJ 08067",24.0,,CAMDEN,2 Gateway Blvd,Pedricktown,NJ,08067,APS AEOF,Playroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
453884,RED GINGER 88 INC CA 91752,24.0,,WEST RIALTO,12400 E Philadelphia St,Eastvale,CA,91752,APS Decor,Storage & Org - Furniture Adj,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
454115,linn homelife Inc CA 90220,24.0,,CARSON,1714 S. Anderson Ave.,Compton,CA,90220,APS Home Improvement,Furniture - Bedroom,Asia Supplier Service Desk,3,1,1,1.0,1.0,True
457319,"Shenzhen Aoqi Technology CO., Ltd NJ 07064",24.0,,SOUTH CARTERET,1001 W Middlesex Ave,Port Reading,NJ,07064,APS K&D,Outdoor Structures,Hannah Guan,5,1,1,1.0,1.0,True
457620,"Xiamen Baiyiji Electronic Commerce Co., Ltd._1 NJ 08902",24.0,,EAST BRUNSWICK,1605 Jersey Ave,North Brunswick,NJ,08902,APS Home Improvement,Doors & Shutters,Aria Yao,4,1,1,1.0,1.0,True
458162,BRUCE SHARK LLC NJ 08550,24.0,,PRINCETON,51 EVERETT DR STE B98,West Windsor,NJ,08550,APS Home Improvement,Storage & Org - Systems,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
460564,DingFar Company Ltd. KY 41048,24.0,,N.  KENTUCKY LOCAL,2125 Gateway Blvd,Hebron,KY,41048,APS Home Improvement,Plumbing - Core,Asia Supplier Service Desk,8,1,1,1.0,1.0,True
460580,Chengdu Dingli Network Technology Co Ltd KY 41048,24.0,,N.  KENTUCKY LOCAL,2125 Gateway Blvd,Hebron,KY,41048,APS Home Improvement,Lighting,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
462056,"Zhongshan Suowei Network Technology Co., Ltd CA 93063",24.0,,BURBANK,4600 Industrial Street,Simi Valley,CA,93063,APS Home Improvement,Upholstery - Core,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
465485,shenzhenyigaokejiyouxiangongsi TX 77429,24.0,,HOUSTON LOCAL,14402 Fallbrook Dr Suite 290,Cypress,TX,77429,APS Wayfair Professional,Outdoor Decor,Asia Supplier Service Desk,7,1,1,1.0,1.0,True
465803,COVERONICS LIMITED_1 ON L9E 2J3,24.0,,TORONTO_LOCAL,2100 Labrador Avenue,Milton,ON,L9E 2J3,APS Other,Outdoor Structures,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
466456,Westco Furniture HOU05,24.0,,HOUSTON LOCAL,14402 Fallbrook Drive,Cypress,TX,77429,Casegoods,Furniture - Kitchen and Dining,Zichu Wang,4,1,1,1.0,1.0,True
466976,Cixi Dongyaodianzishangwuyouxiangongsi TX 77429,24.0,,HOUSTON LOCAL,14402 Fall brook Dr Suite 290,Cypress,TX,77429,APS AEOF,Appliances,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
467223,wu han shi xiao zhen wu mao yi you xian gong si CA 92316,24.0,,WEST RIALTO,11260 Cedar Ave,Bloomington,CA,92316,APS Rugs,Storage & Org - Systems,Supplier Service Desk,1,1,1,1.0,1.0,True
471161,"Wenzhou Qingmu Xing Building Materials Co., Ltd CA 90703",24.0,,SANTA FE SPRINGS,16026 Manning Way,Cerritos,CA,90703,APS Housewares & More,Entertainment Furniture,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
471514,Living Source International CA 91789-5230,24.0,,INDUSTRY,C/O 171 Marcellin Dr,City of Industry,CA,91789-5230,Outdoor Furniture,Entertainment Furniture,Isha Singh,1,1,1,1.0,1.0,True
473069,LALA  WONZ INC. CA 91730 (2),24.0,,WEST RIALTO,8595 Milliken Ave unit B-101,Rancho Cucamonga,CA,91730,APS Bedroom,Decorative Accent - Wall Accents,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
473094,WF546-GA01,24.0,,MARIETTA LOCAL,1361 Stonefield Ct,Alpharetta,GA,30004,APS Home Improvement,Outdoor,Janet Jiang,9,1,1,1.0,1.0,True
474250,VECELO GA 30517,24.0,,BRASELTON,1380 Jesse Cronic Road,Braselton,GA,30517,APS Bedroom,Entertainment Furniture,Iris Sang,5,1,1,1.0,1.0,True
474255,VECELO CA 91761-0010,24.0,,CHINO LOCAL,5140 E Santa Ana St,Ontario,CA,91761-0010,APS Bedroom,Youth Bedroom,Iris Sang,1,1,1,1.0,1.0,True
477850,XY South HOU6,24.0,,,14415 Fallbrook Dr ,Cypress,TX,77429,APS AEOF,Furniture - Bedroom,Asia Supplier Service Desk,2,1,1,1.0,1.0,True
479227,quan zhou tai yi wang luo ke ji you xian gong si CA 91731,24.0,,ARCADIA,4389 Shirle Avenue,El Monte,CA,91731,APS Decor,Upholstery - Core,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
480615,西邮美东7号仓,24.0,,ROBBINSVILLE,3280 US Highway 206,Bordentown,NJ,08505,APS K&D,Furniture - Bedroom,Asia Supplier Service Desk,1,1,1,1.0,1.0,True
481719,MaxsaInnovations NJ 08065,24.0,,CAMDEN,"207 NJ-73, Palmyra, NJ 08065",Palmyra,NJ,08065,Lighting,Mattresses,Supplier Service Desk,4,1,1,1.0,1.0,True
482770,Ningbo qiantu gongyinglianguanli youxiangongsi_1 NJ 08817,24.0,,WOODBRIDGE LOCAL," 18 Distribution Blvd, Edison NJ 08817",Edison,NJ,08817,APS AEOF,Entertainment Furniture,Supplier Service Desk,3,1,1,1.0,1.0,True
484939,         LA10,24.0,,WEST RIALTO,9375 Alabama Street,Redlands,CA,92374,APS AEOF,Furniture - Kitchen and Dining,Asia Supplier Service Desk,6,1,1,1.0,1.0,True
493562,Yiimo IL 62025,24.0,,SOUTH ST. LOUIS,28 Gateway Commerce Center Dr. W,Edwardsville,IL,62025,APS Bedroom,Furniture - Kitchen and Dining,Asia Supplier Service Desk,4,1,1,1.0,1.0,True
495777,Mark Roberts CA 92705,24.0,,,1611 E SAINT ANDREW PL,SANTA ANA,CA,92705,PG Decor,Decorative Accent - Home Accents,Eleanor Norberg,1,1,1,1.0,1.0,True
497109,Bey-Berk CA 91311,24.0,,,9145 Deering Ave,Chatsworth,CA,91311,Decor,Decorative Accent - Home Accents,Carly Baker,1,1,1,1.0,1.0,True
498766,Tigris WI 54403,24.0,,WAUSAU,401 S 4th Street,Wausau,WI,54403,Plumbing,Plumbing - Core,Maverick Schlosser,1,1,1,1.0,1.0,True
