supplier_id,su_name,parent_suid,parent_su_name,ops,purchase_order_number,order_complete_date,msbd_su,sp_lt,order_lt,cushion,supplierpartid,supplierpartnumber,SKU,ProductCategory,sto,inducted_on_time_or_early,order_lt_days,sp_lt_days
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11087398297,611682906,2025-09-22,2025-10-27,,600,0,126211007,838-071/AGEDBARREL,BXCM5134,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11084246237,611234818,2025-09-20,2025-10-24,,600,0,64848685,1046-009/0212-83/ANTBLACK,BXCM3779,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11554272623,611187344,2025-09-19,2025-10-24,,600,0,117083948,1023-029/0425-53/COFFEE,BXCM1633,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11555874713,611312683,2025-09-20,2025-10-24,,600,0,130053336,807-049/PUMICE,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11682598945,611089037,2025-09-19,2025-10-24,,600,0,65523483,1031-122/HONEY,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11552733623,611054375,2025-09-18,2025-10-23,,600,0,129448803,1912-070/TRUFFLE,BXCM5717,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11663992185,611060182,2025-09-18,2025-10-23,,600,0,126210917,838-072/TRUFFLE,BXCM5133,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11671496141,611008708,2025-09-18,2025-10-23,,600,0,92022488,953-072/FROSTWHITE,BXCL1161,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11680558125,610952819,2025-09-18,2025-10-23,,600,0,92023034,1023-072/SEAGLASS,BXCM1783,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11669633671,610876607,2025-09-17,2025-10-22,,600,0,117083791,1023-029/0219-61/SEAGLASS,BXCM1633,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11679489442,610847848,2025-09-17,2025-10-22,,600,0,130053336,807-049/PUMICE,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11676702905,610674456,2025-09-16,2025-10-21,,600,0,121568795,1046-171/OCEAN,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11674296075,610504929,2025-09-15,2025-10-20,,600,0,50079151,1023-072/NAVY,BXCM1783,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11674697195,610535117,2025-09-15,2025-10-20,,600,0,80206771,807-020/SEAGLASS,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11541908833,610178474,2025-09-12,2025-10-17,,600,0,121568795,1046-171/OCEAN,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11543867723,610399846,2025-09-14,2025-10-17,,600,0,121568798,1046-171/HAZEL,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11544400093,610357824,2025-09-14,2025-10-17,,600,0,65519109,1031-072/HONEY,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11658119461,610071197,2025-09-12,2025-10-17,,600,0,27526972,1064-029WS/HAVANA,BXCL1684,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11663186291,610420460,2025-09-14,2025-10-17,,600,0,107543493,809-044G/SEAGLASS,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11668859315,610134077,2025-09-12,2025-10-17,,600,0,96987178,1023-094/0865-91/FROSTWHITE,BXCM5030,Accent Furniture,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11671249655,610296095,2025-09-13,2025-10-17,,600,0,92022533,129-027/SEAGLASS,BXCM1021,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11075356967,610053057,2025-09-11,2025-10-16,,600,0,96065166,1079-009/0822-61/HONEY,BXCM3790,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11656567911,609963827,2025-09-11,2025-10-16,,600,0,126210889,1048-072/TRUFFLE,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11657170441,610005776,2025-09-11,2025-10-16,,600,0,43716362,549-005/0865-91,BXCM1676,Upholstery - Core,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11657304741,610015727,2025-09-11,2025-10-16,,600,0,115370481,807-049/OCEAN,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11667629392,610024937,2025-09-11,2025-10-16,,600,0,129448783,1912-070/ANTBLACK,BXCM5717,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11536552863,609740891,2025-09-09,2025-10-14,,600,0,89428986,818-144/NAVY,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11575085859,609676011,2025-09-09,2025-10-14,,600,0,129448706,1072-072/OCEAN,BXCM5715,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11575085869,609676011,2025-09-09,2025-10-14,,600,0,129448752,1072-071/OCEAN,BXCM5716,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11594848252,609696862,2025-09-09,2025-10-14,,600,0,121568793,1046-171/SEAGLASS,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11663868225,609781229,2025-09-09,2025-10-14,,600,0,116790627,1064-028/0425-53/ANTFROSTWHITE,BXCM3960,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11657718552,609629869,2025-09-08,2025-10-13,,600,0,107543493,809-044G/SEAGLASS,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11571733119,609463565,2025-09-07,2025-10-10,,600,0,126210889,1048-072/TRUFFLE,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11643476761,609050138,2025-09-05,2025-10-10,,600,0,126210886,1048-071/TRUFFLE,BXCM5149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11036873466,609016281,2025-09-04,2025-10-09,,600,0,65523490,1031-122/SEAGLASS,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11524007503,608743317,2025-09-03,2025-10-08,,600,0,82263810,934-072/SEAGLASS,BXCL1152,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11562991299,608753742,2025-09-03,2025-10-08,,600,0,96985877,970-012/0886-91/CELERY,BXCM5029,Furniture - Kitchen and Dining,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11640415941,608844641,2025-09-03,2025-10-08,,600,0,64830726,1046-094/0120-81/CELERY,BXCM3776,Accent Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11063603667,608599623,2025-09-02,2025-10-07,,600,0,126211020,1045-071/PUMICE,BXCM5150,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11647470122,608697991,2025-09-02,2025-10-07,,600,0,121569839,1023-072/OCEAN,BXCM1783,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11648164812,608667725,2025-09-02,2025-10-07,,600,0,130076599,807-021/PUMICE,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11648230992,608670389,2025-09-02,2025-10-07,,600,0,130076599,807-021/PUMICE,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11031069076,608090677,2025-08-31,2025-10-06,,600,0,113063570,767-009/0851-55,BXCM5142,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11508621203,607510586,2025-08-29,2025-10-06,,600,0,130053336,807-049/PUMICE,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11515537233,607989586,2025-08-31,2025-10-06,,600,0,117127224,1084-029/0414-43/WILLOW,BXCM4532,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11519849743,608300791,2025-09-01,2025-10-06,,600,0,121568799,1046-171/COFFEE,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11624303781,607478612,2025-08-29,2025-10-06,,600,0,126210886,1048-071/TRUFFLE,BXCM5149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11624904331,607530069,2025-08-29,2025-10-06,,600,0,65523467,1031-122/ANTFROSTWHITE,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11627699181,607741493,2025-08-30,2025-10-06,,600,0,112879634,838-072/ANTIQUEBLACK,BXCM5133,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11628149991,607780362,2025-08-30,2025-10-06,,600,0,121568793,1046-171/SEAGLASS,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11631048261,608007769,2025-08-31,2025-10-06,,600,0,130053336,807-049/PUMICE,BXCM1656,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11636772562,607671224,2025-08-30,2025-10-06,,600,0,130055069,835-028/0863-91/PUMICE,BXCL1716,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11637464042,607722962,2025-08-30,2025-10-06,,600,0,113150480,1048-072/BISQUE,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11637707825,607762189,2025-08-30,2025-10-06,,600,0,121569856,1031-122/OCEAN,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11641191805,608041010,2025-08-31,2025-10-06,,600,0,39810086,1046-171/NAVY,BXCL1408,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11641738635,608086536,2025-08-31,2025-10-06,,600,0,130053067,1023-071/PUMICE,BXCM1782,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11643451225,608219765,2025-09-01,2025-10-06,,600,0,27592062,818-144/Havana,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11507993743,607257220,2025-08-28,2025-10-03,,600,0,44920998,2979-075/GL0999-061,BXCM1745,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11547376449,607328702,2025-08-28,2025-10-03,,600,0,65523490,1031-122/SEAGLASS,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11621880201,607298056,2025-08-28,2025-10-03,,600,0,121573115,1031-071/WILLOW,BXCM4529,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11506162953,607103834,2025-08-27,2025-10-02,,600,0,112879753,838-044/WILLOW,BXCM5139,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11545464679,607173339,2025-08-27,2025-10-02,,600,0,65519116,1031-072/SEAGLASS,BXCM4523,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11624649205,606967071,2025-08-26,2025-10-01,,600,0,112879562,838-071/HAVANA,BXCM5134,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11613840401,606707965,2025-08-25,2025-09-30,,600,0,92022332,907-171/CELERY,BXCL1145,Entertainment Furniture,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11624182632,606729152,2025-08-25,2025-09-30,,600,0,130052890,953-071/AGEDBARREL,BXCL1160,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11495394473,606261870,2025-08-22,2025-09-29,,600,0,65363608,546-109/0742-83,BXCM4521,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11499216443,606539387,2025-08-24,2025-09-29,,600,0,92022384,914-071/HAVANA,BXCL1149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11610897101,606568689,2025-08-24,2025-09-29,,600,0,130053384,818-144/AGEDBARREL,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11617123302,606233651,2025-08-22,2025-09-29,,600,0,93315439,818-049/JAVA,BXCM4734,Decorative Accent - Wall Accents,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11619362522,606390582,2025-08-23,2025-09-29,,600,0,65523468,1031-122/BISQUE,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11531304789,606086970,2025-08-21,2025-09-26,,600,0,107543450,809-144G/STONEHEARTH,BXCM4487,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11601150161,605807138,2025-08-19,2025-09-24,,600,0,65046151,809-144/SEAGLASS,BXCM4487,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11520568849,605545541,2025-08-18,2025-09-23,,600,0,27592054,818-144/Black,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11608362262,605608315,2025-08-18,2025-09-23,,600,0,80206771,807-020/SEAGLASS,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11571242555,605343821,2025-08-17,2025-09-22,,600,0,25866863,907-072/HONEY,BXCL1144,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11595983931,605415444,2025-08-17,2025-09-22,,600,0,92022482,953-072/CELERY,BXCL1161,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11596330671,605447648,2025-08-17,2025-09-22,,600,0,115199538,807-026/WILLOW,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11597550592,605038121,2025-08-15,2025-09-22,,600,0,92022384,914-071/HAVANA,BXCL1149,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11597878251,606202926,2025-08-22,2025-09-22,,480,0,113150495,1048-072/SEAGLASS,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11516173559,604835250,2025-08-13,2025-09-18,,600,0,96985088,970-012/0321-91/FROSTWHITE,BXCM5029,Furniture - Kitchen and Dining,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11613515762,605973629,2025-08-20,2025-09-18,,480,0,96986462,1023-094/0321-85/SEAGLASS,BXCM5030,Accent Furniture,PG Upholstery - Core,0,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11468256999,600957855,2025-07-22,2025-09-17,,960,0,120615454,848-021/CELERY,BXCM5157,Furniture - Bedroom,PG Upholstery - Core,1,40.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11575866251,604637696,2025-08-12,2025-09-17,,600,0,96990187,708-109/0317-83/HAVANA,BXCM4807,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11594392942,604580964,2025-08-12,2025-09-17,,600,0,27774932,818-044/HAVANA,BXCL1785,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11582841981,604444848,2025-08-11,2025-09-16,,600,0,116790663,722-109P/0107-84/JAVA,BXCM4242,Upholstery - Core,PG Upholstery - Core,0,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11608115112,605584684,2025-08-18,2025-09-16,,480,0,65523490,1031-122/SEAGLASS,BXCM4528,Entertainment Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11579948061,604218565,2025-08-10,2025-09-15,,600,0,115199538,807-026/WILLOW,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11589757002,604341354,2025-08-10,2025-09-15,,600,0,65523461,1031-071/SEAGLASS,BXCM4529,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11591266992,604341354,2025-08-10,2025-09-15,,600,0,92022433,914-072/SEAGLASS,BXCL1150,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11582818385,603746883,2025-08-07,2025-09-12,,600,0,133940026,708-109/0317-85/FLAX,BXCM4807,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11588128871,604841083,2025-08-13,2025-09-11,,480,0,113150484,1048-072/FROSTWHITE,BXCM5153,Entertainment Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11576218195,603275105,2025-08-04,2025-09-09,,600,0,25866863,907-072/HONEY,BXCL1144,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11592008495,604422687,2025-08-11,2025-09-09,,480,0,115176335,1046-194/0884-91/WILLOW,BXCM3777,Accent Furniture,PG Upholstery - Core,0,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",10993798406,602830179,2025-08-01,2025-09-08,,600,0,115199530,807-020/OCEAN,BXCM1655,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11493283709,603140973,2025-08-03,2025-09-08,,600,0,121569720,818-144/OCEAN,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11506858839,604069671,2025-08-09,2025-09-08,,480,0,92022521,129-027/CELERY,BXCM1021,Accent Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11516966941,599620569,2025-07-13,2025-09-08,,960,0,120615454,848-021/CELERY,BXCM5157,Furniture - Bedroom,PG Upholstery - Core,1,40.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11466176773,603781183,2025-08-07,2025-09-05,,480,0,64830841,1046-094/0851-94/HAVANA,BXCM3776,Accent Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11574085661,603797440,2025-08-07,2025-09-05,,480,0,96987225,1023-094/0884-91/HAVANA,BXCM5030,Accent Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",10991898256,602566703,2025-07-30,2025-09-04,,600,0,130076513,907-171/AGEDBARREL,BXCL1145,Entertainment Furniture,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11570605411,603594951,2025-08-06,2025-09-04,,480,0,41438763,1024-022/HAVANA,BXCM1640,Entertainment Furniture,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11442018703,602333135,2025-07-28,2025-09-03,,600,0,96985880,970-012/0886-91/FROSTWHITE,BXCM5029,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11479258519,602160950,2025-07-27,2025-09-02,,600,0,115208888,973-009/0886-91/OCEAN,BXCM1822,Upholstery - Core,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11561368682,602162079,2025-07-28,2025-09-02,,600,0,27592063,818-144/Honey,BXCL1753,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11561646122,602184916,2025-07-28,2025-09-02,,600,0,107543470,809-044G/CELERY,BXCM4486,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11567752611,603344383,2025-08-04,2025-09-02,,480,0,117109050,1031-028/0414-63/FROSTWHITE,BXCM2377,Furniture - Kitchen and Dining,PG Upholstery - Core,1,20.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11014666807,601744260,2025-07-26,2025-08-29,,600,0,107543450,809-144G/STONEHEARTH,BXCM4487,Furniture - Bedroom,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11394697033,597803501,2025-07-02,2025-08-29,,960,0,120615454,848-021/CELERY,BXCM5157,Furniture - Bedroom,PG Upholstery - Core,1,40.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11440597143,601671367,2025-07-26,2025-08-29,,600,0,41693024,1977-075/GL0999-098/FROSTWHITE,BXCM1667,Furniture - Kitchen and Dining,PG Upholstery - Core,1,25.0,
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",11457388823,603059146,2025-08-02,2025-08-29,,480,0,41438763,1024-022/HAVANA,BXCM1640,Entertainment Furniture,PG Upholstery - Core,1,20.0,
