supplier_id,su_name,parent_suid,parent_su_name,sto,vol_peak,ifr_peak,delivery_rel_peak,o2d_stated_peak,o2d_actual_peak,o2d_gap_peak,gain_peak,mi_to_cust_peak,top_actual_hub_peak,vol_july4,ifr_july4,delivery_rel_july4,o2d_stated_july4,o2d_actual_july4,o2d_gap_july4,gain_july4,mi_to_cust_july4,top_actual_hub_july4,vol_july5,ifr_july5,delivery_rel_july5,o2d_stated_july5,o2d_actual_july5,o2d_gap_july5,gain_july5,mi_to_cust_july5,top_actual_hub_july5,ifr_delta_july4_vs_peak,del_delta_july4_vs_peak,o2d_actual_delta_july4_vs_peak,built_july4,built_july5
318058,SDK Mirror Inc CA 91761 ,282199,SDK Mirror Inc,Casegoods,1.0,1.0,1.0,14.0,8.0,-6.0,0.9971115769857909,6.2,Grand Rapids,,,,,,,,,,,,,,,,,,,,,,False,False
318203,shenzhendefuxinnengyuankejiyouxiangongsi CA 91761,296347,shenzhendefuxinnengyuankejiyouxiangongsi,APS K&D,1.0,1.0,1.0,12.0,9.0,-3.0,1.0,0.0,Greenwood Local,,,,,,,,,,,,,,,,,,,,,,False,False
318212,CAP West America,275337,INISATA LTD,APS Mattresses,1.0,1.0,1.0,7.0,4.0,-3.0,0.9930448222565686,15.3,Toledo Local,,,,,,,,,,,,,,,,,,,,,,False,False
318501,MINDRAY INTERNATIONAL LIMITED CA 92410,307364,MINDRAY INTERNATIONAL LIMITED,APS Mattresses,1.0,1.0,1.0,11.0,7.0,-4.0,0.9854176328129026,28.3,Mccook,,,,,,,,,,,,,,,,,,,,,,False,False
318779,shenzhenshixidikejiyouxiangongsi CA 92337,303624,shenzhenshixidikejiyouxiangongsi,APS,1.0,0.0,1.0,9.0,9.0,0.0,0.9909845668007946,17.7,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
318932,Zhongshanyijieyaxinxikejiyouxiangongsi CA 91733,286228,Zhongshanyijieyaxinxikejiyouxiangongsi,APS,1.0,1.0,1.0,7.0,7.0,0.0,0.9911095146154191,19.8,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
131314,Ningbo Hongju Gongyinglianguanli CA 91761,77212,Ningbo Hongju Gongyinglianguanli Youxiangongsi,APS,1.0,1.0,1.0,8.0,8.0,0.0,0.9809493057797869,35.4,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
131548,Guangzhou Tekaopu Trading CA 91730,57686,Guangzhou Tekaopu Trading co.,APS,1.0,1.0,1.0,7.0,7.0,0.0,0.9917854064195527,16.2,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
132129,Shenzhenshi Yiboya Maoyiyouxiangongsi CA 92336,127621,Shenzhenshi Yiboya Maoyiyouxiangongsi,APS,1.0,1.0,0.0,6.0,9.0,3.0,0.9894611254722608,15.9,Omaha,,,,,,,,,,,,,,,,,,,,,,False,False
132194,"HONG KONG ROOMIE TEC CO., LIMITED CA 91761",130937,"HONG KONG ROOMIE TEC CO., LIMITED",Appliances,1.0,1.0,1.0,10.0,9.0,-1.0,0.9623393488871972,84.1,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
133852,West Frames Inc CA 92683,125987,West Frames Inc,Decor,1.0,1.0,1.0,15.0,3.0,-12.0,0.9858085259715063,25.6,North St.Louis,,,,,,,,,,,,,,,,,,,,,,False,False
135491,Jasmin Decor Inc. CA 92128,122078,Jasmin Decor Inc.,Decor,1.0,0.0,0.0,7.0,13.0,6.0,0.998383779018513,3.3,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
317628,Ornate Oasis Ltd CA 91748,299807,Ornate Oasis Ltd,Soft Home,1.0,1.0,1.0,9.0,8.0,-1.0,0.9904709363558855,19.0,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
317803,CEVA,24068,Root and Stock Co.,Decor,1.0,1.0,1.0,13.0,11.0,-2.0,0.9510534846029173,120.8,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
374569,LUOYANG STEELCUBE CAT 95304,78198,LUOYANG STEELCUBE TRADING CO.LTD,APS Wayfair Professional,1.0,1.0,1.0,8.0,8.0,0.0,0.9174030436917036,134.6,Pierre,,,,,,,,,,,,,,,,,,,,,,False,False
374797,"Ningbo OuterPro Leisure Products Co.,Ltd. CA 91752",251334,OUTERPRO CORPORATION,APS Outdoor,1.0,1.0,1.0,9.0,9.0,0.0,0.9472659629693718,121.9,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
374809,shenzhenshimingjingxingkejiyouxiangongsi CA 90670,354295,shenzhenshimingjingxingkejiyouxiangongsi,APS Housewares & More,1.0,0.0,0.0,25.0,45.0,20.0,0.9108872151031986,182.2,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
374825,"Ningbo Jimarkde Trading Co., Ltd. CA 91752",89483,"Ningbo Jimarkde Trading Co., Ltd.",APS Outdoor,1.0,1.0,1.0,11.0,6.0,-5.0,0.9238274646186543,157.7,Chicago,,,,,,,,,,1.0,1.0,1.0,7.0,5.0,-2.0,0.8019357370187906,454.3,Fairless Hills,,,,False,True
375013,"FUZHOU SANYANG TRADING CO.,LTD CA 91761",299012,"FUZHOU SANYANG TRADING CO.,LTD",APS AEOF,1.0,1.0,1.0,9.0,8.0,-1.0,0.9690212673611112,57.1,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
126293,Modern Depo LLC CA 91789,60796,Modern Depo LLC,Casegoods,1.0,1.0,1.0,11.0,11.0,0.0,0.9669282262712241,74.6,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
127435,"Ningbo New Image Gifts Trade Co., Ltd. CA",67554,"Ningbo New Image Gifts Trade Co., Ltd.",APS Home Improvement,1.0,1.0,1.0,7.0,7.0,0.0,0.9598523985239853,81.6,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
128357,Lynns Concepts Inc. CA,8839,Lynns Concepts Inc.,Wayfair Professional,1.0,0.0,0.0,10.0,11.0,1.0,0.9933088611124018,14.4,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,False,False
120217,"Dongguan Boao Handicraft CO., LTD MA 01453",104948,"Dongguan Boao Handicraft CO., LTD",APS Youth,1.0,1.0,1.0,11.0,9.0,-2.0,0.9882911690021631,24.9,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,False,False
121656,Suzhou Dienna Trading Company Limited CA 91761,99791,Suzhou Dienna Trading Company Limited,APS Home Improvement,1.0,1.0,1.0,11.0,6.0,-5.0,0.97551057292608,54.2,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
121852,Kobe Range Hoods CA 90670,13077,Kobe Range Hoods,Appliances,1.0,1.0,1.0,12.0,10.0,-2.0,0.9631732392205002,72.0,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
121907,"Huzhou Shenzhou Home Furnishing Co,Ltd CA 91761(3)",63585,"Huzhou Shenzhou Home Furnishing Co.,Ltd",APS,1.0,1.0,1.0,9.0,7.0,-2.0,0.9939805131867572,11.8,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
123444,Dynateck America Inc CA 91761,123278,Dynateck America Inc,Outdoor Furniture,1.0,1.0,1.0,9.0,9.0,0.0,0.9847352024922118,34.3,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
124225,QUALIMAX MARKETING INC CA 91733,121847,QUALIMAX MARKETING INC,Upholstery,1.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,Fargo,,,,,,,,,,,,,,,,,,,,,,False,False
125728,VS CA 91762,69612,"Fuzhou Maihe Network Co., Ltd.",Upholstery,1.0,1.0,1.0,8.0,6.0,-2.0,0.9904393816110659,18.8,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
401357,Arlo Belle LLC CA 91761,270997,Arlo Belle LLC,Decor,1.0,1.0,1.0,9.0,9.0,0.0,0.9598560961698768,91.5,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
399945,Sunshine Home Product Vietnam Company Limited CA 91744,284839,Sunshine Home Product Vietnam Company Limited,APS Home Improvement,1.0,1.0,1.0,9.0,9.0,0.0,0.9363303297356175,128.6,St. Paul,,,,,,,,,,,,,,,,,,,,,,False,False
400558,Global Leisure Inc CA 92316,295302,Global Leisure Inc,Outdoor Structures,1.0,1.0,1.0,10.0,10.0,0.0,0.9925400291120815,16.4,Toledo Local,,,,,,,,,,,,,,,,,,,,,,False,False
400650,"Hangzhou Langting Network Technology Co., Ltd. CA 92337",399949,"Hangzhou Langting Network Technology Co., Ltd.",Wayfair,1.0,1.0,1.0,10.0,7.0,-3.0,0.9665619389587073,74.5,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
401265,huizhoushihuijushengkejiyouxiangongsi CA 91739,234041,huizhoushihuijushengkejiyouxiangongsi,APS Bedroom,1.0,1.0,1.0,9.0,9.0,0.0,0.9901687915245106,21.9,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
118474,Outopee Inc CA 91748,53397,Outopee Inc,Casegoods,1.0,1.0,1.0,9.0,8.0,-1.0,0.9701552642176384,66.7,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
119419,American Home Fashion CA 91355,20272,American Home Fashion,Soft Home,1.0,1.0,1.0,8.0,8.0,0.0,0.9451357466063348,116.4,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
119769,Magnussen Furniture CA 92507,271,Magnussen Furniture,Casegoods,1.0,0.0,0.0,8.0,9.0,1.0,0.9823815620998719,34.4,Romeoville Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
120135,"VM MP, LLC WA 98446",47495,Spreetail,Storage & Org - Frequency,1.0,1.0,1.0,9.0,7.0,-2.0,0.9939436060365369,12.2,Escanaba,,,,,,,,,,,,,,,,,,,,,,False,False
375833,WANYITONG USWC5,271328,"Changzhou Dizeng E-commerce Co., LTD",APS Bedroom,1.0,1.0,1.0,9.0,9.0,0.0,0.9741087344028521,58.1,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
375839,yantaishenghesuyeyouxiangongsi CA 92337,348337,yantaishenghesuyeyouxiangongsi,APS Home Improvement,1.0,1.0,1.0,8.0,5.0,-3.0,0.9800464527027027,37.8,Rosemount,,,,,,,,,,,,,,,,,,,,,,False,False
375868,Chris Youngs Inc CA 92316,240893,Chris Youngs Inc,APS Home Improvement,1.0,0.0,1.0,9.0,9.0,0.0,0.9964767156862745,6.9,Carol Stream,,,,,,,,,,,,,,,,,,,,,,False,False
376070,NABBIE INC CA 92337,364953,NABBIE INC,APS Home Improvement,1.0,1.0,1.0,7.0,3.0,-4.0,0.9041027072285794,171.8,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
376119,"Shenzhen Wuseqiao Trading Co., Ltd. CA 91752",321435,"Shenzhen Wuseqiao Trading Co., Ltd.",APS Rugs,1.0,1.0,1.0,12.0,3.0,-9.0,0.9308271327219242,159.9,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
399397,Shanghai Kasituo Keji Youxiangong CA 92509,331083,"Shanghai Castor Technology Co., Ltd.",APS Bedroom,1.0,1.0,1.0,11.0,7.0,-4.0,0.979045401629802,41.4,Romeoville Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
399478,Rosemead Home and Garden CA 91761 (2),57288,Rosemead Home and Garden,Decor,1.0,1.0,1.0,10.0,10.0,0.0,0.9647244647244647,80.4,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
399672,WP-W-17-001,115530,ShenZhenshi YIWEN SHANGMAOYOUXIANGONGSI,APS K&D,1.0,0.0,1.0,7.0,7.0,0.0,0.9785030189464918,41.3,St. Paul Local,,,,,,,,,,,,,,,,,,,,,,False,False
269186,COMPHOME.CORP CA 91761,39423,COMPHOME.CORP,Youth Furniture & Decor,1.0,1.0,1.0,11.0,11.0,0.0,0.9937657961246841,11.1,Mason City,,,,,,,,,,,,,,,,,,,,,,False,False
269250,"Hangzhou Tengyue Network Technology Co., Ltd CA 92335",269187,"Hangzhou Tengyue Network Technology Co., Ltd",APS Decor,1.0,1.0,1.0,10.0,7.0,-3.0,0.9579529316291336,82.9,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
269408,Waterstone CA 92562,245719,Waterstone,PG Home Improvement,1.0,1.0,1.0,24.0,15.0,-9.0,0.9819803421914816,29.7,Kansas City,,,,,,,,,,,,,,,,,,,,,,False,False
269618,"Mallif Co., LTD NJ-2605",109630,"Mallif Co., LTD",APS K&D,1.0,1.0,1.0,10.0,6.0,-4.0,0.9249425717185747,140.5,Champaign,,,,,,,,,,,,,,,,,,,,,,False,False
269757,BCFCA,205595,Tigers Lawn Inc,Casegoods,1.0,1.0,1.0,14.0,9.0,-5.0,0.9649512737220037,82.0,Saginaw,,,,,,,,,,,,,,,,,,,,,,False,False
135584,"Ningbo Chuangjiuyi Technology Co., Ltd CA 91761",86525,"Ningbo Chuangjiuyi Technology Co., Ltd",APS,1.0,0.0,1.0,9.0,7.0,-2.0,0.9811396873424104,37.4,South Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
136348,ZHEJIANG SHENGZHOUYUN ELECTRONIC BUSINESS CA 91763,134403,ZHEJIANG SHENGZHOUYUN ELECTRONIC BUSINESS INFORMATION TECHNOLOGY INDUSTRY PARK CO LTD,APS,1.0,1.0,1.0,10.0,9.0,-1.0,0.9889782092117904,21.8,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
375745,shenzhenqianshumaoyiyouxiangongsi OR 97401,375742,shenzhenqianshumaoyiyouxiangongsi,Wayfair,1.0,1.0,1.0,12.0,9.0,-3.0,0.8809810273021749,257.2,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
116595,"QUEEN LIFE WAY, INC CA 90670",65339,"QUEEN LIFE WAY, INC",APS,1.0,1.0,1.0,9.0,9.0,0.0,0.9199680060223958,170.1,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
116686,Hangzhou Daya Information Technology CA 92337.,108072,"Hangzhou Daya Information Technology Co., Ltd.",APS K&D,1.0,1.0,1.0,8.0,8.0,0.0,0.9741739288307916,56.9,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
116980,  DJCA7,79918,SEANNAL INC,Upholstery,1.0,1.0,1.0,12.0,7.0,-5.0,0.9845615151997454,29.1,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
403935,AMEZIEL INC WA 98390,22539,AMEZIEL INC,APS AEOF,1.0,1.0,1.0,11.0,6.0,-5.0,0.9793522754635203,34.3,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
404181,Cozy Fox Desk Inc CA 91762,198876,Cozy Fox Desk Inc,Casegoods,1.0,1.0,1.0,8.0,7.0,-1.0,0.9939262079593871,13.4,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
404426,"Shenzhen Putian Technology Co., Ltd CA 92571",224382,"Shenzhen Putian Technology Co., Ltd",Pet,1.0,1.0,1.0,11.0,10.0,-1.0,0.9853433243790942,31.1,Green Bay,,,,,,,,,,,,,,,,,,,,,,False,False
404486,"Hengshui Chenqing Technology Co., Ltd. CA 91761",404485,"Hengshui Chenqing Technology Co., Ltd.",Wayfair,1.0,1.0,1.0,9.0,9.0,0.0,0.9846326645223873,30.1,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
404634,"Yuchenyijia (Anji) Furniture Co.,Ltd CA 92337-8200",108447,"Yuchenyijia (Anji) Furniture Co.,Ltd",APS Upholstery,1.0,1.0,1.0,14.0,9.0,-5.0,0.9840552870500022,35.3,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
403552,ShenZhenShiShengLiYaMaoYiYouXianGongSi CA 91731,402154,ShenZhenShiShengLiYaMaoYiYouXianGongSi,Wayfair,1.0,1.0,1.0,8.0,7.0,-1.0,0.984022038567493,31.9,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
111799,Chengdushi Fengteng Technology Co Ltd CA 91761,97940,Chengdushi Fengteng Technology Co Ltd,APS Home Improvement,1.0,1.0,1.0,7.0,7.0,0.0,0.9398303728596575,112.8,North St.Louis,,,,,,,,,,,,,,,,,,,,,,False,False
112838,"Wenzhou Qiji Sanitary Ware Co.,Ltd CA 91761",111697,"Wenzhou Qiji Sanitary Ware Co.,Ltd",APS,1.0,1.0,1.0,7.0,7.0,0.0,0.946969696969697,107.8,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
113080,"Zhejiang Kangfu Import  Export Co.,ltd CA 91730",82615,"Zhejiang Kangfu Import  Export Co.,ltd",APS Outdoor,1.0,1.0,1.0,8.0,8.0,0.0,0.9989340642606974,2.1,Niles,,,,,,,,,,,,,,,,,,,,,,False,False
113140,"Ningbo Garden International Co, Ltd. CA 91730",53407,"Ningbo Garden International Co, Ltd.",APS Outdoor,1.0,1.0,1.0,8.0,7.0,-1.0,1.0,0.0,Olathe,,,,,,,,,,,,,,,,,,,,,,False,False
113148,Zhejlang Kangfu Lesiure Products Co. CA 91730,53545,Zhejlang Kangfu Lesiure Products Co.,APS Outdoor,1.0,1.0,1.0,14.0,8.0,-6.0,0.9297262341021771,163.0,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
114102,CC GARDEN HOUSEWARE INC CA 91761,113700,CC GARDEN HOUSEWARE INC,APS,1.0,0.0,1.0,6.0,6.0,0.0,0.9616660888514684,77.4,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
114337,CheviotProducts  Blaine,26364,CheviotProducts,Plumbing,1.0,1.0,1.0,12.0,9.0,-3.0,0.9262472885032538,146.2,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
402308,JIUJIANGSHI HUASHAO DIANZI SHANGWU YOUXIAN GONGSI CA 91761,341261,JIUJIANGSHI HUASHAO DIANZI SHANGWU YOUXIAN GONGSI,APS Outdoor,1.0,1.0,1.0,9.0,6.0,-3.0,0.9226771577055709,159.2,Northern Kentucky,,,,,,,,,,,,,,,,,,,,,,False,False
402364,GXFCBoutique LLC CA 92571,255183,GXFCBoutique LLC,Casegoods,1.0,1.0,1.0,9.0,8.0,-1.0,0.9578011164727032,89.2,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
402442,Abani Home LLC CA 91752,44362,Abani Home LLC,Rugs,1.0,0.0,1.0,9.0,9.0,0.0,0.9934597444737375,12.9,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
402622,  CAJW04,147876,ningbotanluzheguojimaoyiyouxiangongsi,APS Outdoor,1.0,1.0,1.0,12.0,5.0,-7.0,0.9901694741692694,19.2,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
402683,Tianjin Waydoor Wood Industry Co Ltd CA 92324,100627,Tianjin Waydoor Wood Industry Co Ltd,APS Home Improvement,1.0,1.0,1.0,8.0,8.0,0.0,0.9729925247166626,56.0,Greenwood,,,,,,,,,,,,,,,,,,,,,,False,False
403053,"HONG KONG LINGXIU TECHNOLOGY CO., LIMITED CA 92335",296453,"HONG KONG LINGXIU TECHNOLOGY CO., LIMITED",APS Pet,1.0,1.0,1.0,10.0,9.0,-1.0,0.8596292306820115,247.6,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
403179,Magics Innovate LLC CA 92374,280323,Magics Innovate LLC,Rugs,1.0,1.0,1.0,11.0,11.0,0.0,0.9775065563849102,44.6,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
403427,"Caoxian Zhongzhou Household Products Co., Ltd. CA 92337",292220,Pedilok Limited,APS Bedroom,1.0,1.0,1.0,7.0,7.0,0.0,0.9904777103947228,17.9,St. Paul Local,,,,,,,,,,,,,,,,,,,,,,False,False
401614,Anji Junmei Furniture Partnership CA 91731(2),108449,Anji Junmei Furniture Partnership,APS Upholstery,1.0,1.0,1.0,11.0,8.0,-3.0,0.9711481261154075,58.2,Romeoville Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
401644,"NINGBO YOUSUN IMP. AND EXP.CO.,LTD CA 92324",302478,"NINGBO YOUSUN IMP. AND EXP.CO.,LTD",APS Housewares & More,1.0,1.0,1.0,11.0,6.0,-5.0,0.9943528348768919,10.0,St. Louis,,,,,,,,,,,,,,,,,,,,,,False,False
401738,"Anji Xuanxian Commercial and Trading Co.,Ltd CA 90220",91619,"Anji Xuanxian Commercial and Trading Co.,Ltd",APS Upholstery,1.0,1.0,1.0,9.0,7.0,-2.0,0.9779976297212346,42.7,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
401763,BOSSA NOVA INDUSTRIAL LIMITED CA 92324,133735,BOSSA NOVA INDUSTRIAL LIMITED,APS K&D,1.0,1.0,0.0,8.0,9.0,1.0,0.9883239571170789,22.0,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
401985,Fastwealth Trade Inc. CA 91752,271268,Fastwealth Trade Inc.,Storage & Org - Frequency,1.0,1.0,1.0,8.0,7.0,-1.0,0.9799893842887473,37.7,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
402161,Bravo Trades Inc CA 91710,280472,Bravo Trades Inc,Casegoods,1.0,1.0,1.0,10.0,9.0,-1.0,0.9967377666248431,6.5,East Wheeling,,,,,,,,,,,,,,,,,,,,,,False,False
402208,"LISTER TECHNOLOGIES, INC CA 91761",80379,"LISTER TECHNOLOGIES, INC",APS Outdoor,1.0,1.0,1.0,8.0,7.0,-1.0,0.9896917686487585,20.3,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
402259,Anji Yifeng Furniture Co Ltd CA 91761 (3) ,109086,Anji Yifeng Furniture Co Ltd,APS Upholstery,1.0,1.0,1.0,19.0,7.0,-12.0,0.9968630370055295,5.9,Rosemount Local,,,,,,,,,,,,,,,,,,,,,,False,False
314963,"Changsha Yuefeng Zhisheng E-commerce Co., Ltd CA 91761",314245,"Changsha Yuefeng Zhisheng Technical Service Co., Ltd.",Wayfair,1.0,1.0,1.0,12.0,8.0,-4.0,0.994734443825629,10.4,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
315040,Xiamen Mingpinzhijia E Commerce Co Ltd CA 91764,286742,Xiamen Mingpinzhijia E Commerce Co Ltd,APS,1.0,1.0,1.0,12.0,10.0,-2.0,0.9975688816855753,4.8,Mccook,,,,,,,,,,,,,,,,,,,,,,False,False
315525,Rugolution LLC NV 89147,315388,Rugolution LLC,Rugs,1.0,0.0,1.0,16.0,14.0,-2.0,0.8748119672405148,299.6,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
315559,Pu Shi (Foshan) Jia Ju You Xian CA 91761,295516,POCCI HOME INC,APS,1.0,1.0,1.0,9.0,9.0,0.0,0.9969767207497733,6.0,Chicago Loop,,,,,,,,,,,,,,,,,,,,,,False,False
316070,"Shandong Muye Home Furniture Co., Ltd. CA 91761 ",83569,"Shandong Muye Home Furniture Co., Ltd.",APS,1.0,1.0,1.0,14.0,10.0,-4.0,0.9709123354896275,65.2,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
316085,FRANK TSE INC CA 91761,38682,FRANK TSE INC,Upholstery,1.0,1.0,1.0,9.0,7.0,-2.0,0.9084974551892011,165.4,Olive Branch,,,,,,,,,,,,,,,,,,,,,,False,False
316109,"Quanzhou Jinchuancheng Crafts Co., Ltd. CA 91764",316099,"Quanzhou Jinchuancheng Crafts Co., Ltd.",Wayfair,1.0,1.0,1.0,11.0,6.0,-5.0,0.9953321852623945,10.3,East Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
316383,Wayside Craft Inc CA 92337,299299,Wayside Craft Inc,Casegoods,1.0,0.0,1.0,11.0,11.0,0.0,0.9555614806914634,100.0,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
272885,OPTIONS TRADING LLC CA10,89747,OPTIONS TRADING LLC,APS,1.0,1.0,1.0,9.0,8.0,-1.0,0.9654419066534261,69.6,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
272909,GXFCBoutique LLC GX-CAT 95304,255183,GXFCBoutique LLC,Casegoods,1.0,1.0,1.0,8.0,6.0,-2.0,0.9799261203460679,41.3,St. Paul Local,,,,,,,,,,,,,,,,,,,,,,False,False
273059,Yantaishi ningxinshangmao (LA Y1) CA 92337,231205,Yantaishi ningxinshangmao youxiangongsi,APS Mattresses,1.0,1.0,1.0,10.0,10.0,0.0,0.9404320314204669,109.2,New Brighton Ncpc,,,,,,,,,,,,,,,,,,,,,,False,False
273087,"Dongguan Skyline Home Technology Co., Ltd CA 90670",273083,"Dongguan Skyline Home Technology Co., Ltd",Wayfair,1.0,1.0,1.0,10.0,7.0,-3.0,0.9188411838265945,194.7,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
273267,GETPRO E-COMMERCE INC CA 91768,65333,GETPRO E-COMMERCE INC.,APS,1.0,1.0,1.0,11.0,7.0,-4.0,0.9742844252844755,51.3,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
273288,Gujia Cloud CA3 92337,232560,Gujia Furniture LLC,Upholstery,1.0,1.0,0.0,8.0,9.0,1.0,0.9879122044321917,22.8,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
314810,Xiamenchaoshengmaoyiyouxiangongsi CA 92571,314495,Xiamenchaoshengmaoyiyouxiangongsi,Wayfair,1.0,1.0,1.0,11.0,7.0,-4.0,0.9142254511366299,183.0,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
314840,"Yiwu Longfei Trading Co.,Ltd CA 91789",93985,"Yiwu Longfei Trading Co.,Ltd",APS,1.0,1.0,1.0,11.0,6.0,-5.0,0.9847300204649211,29.1,Maple Grove,,,,,,,,,,,,,,,,,,,,,,False,False
106189,Knlnny Lighting CA3,66187,Knlnny Lighting,APS,1.0,1.0,1.0,12.0,9.0,-3.0,0.9938861464607581,13.5,West Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
106217,Zhengzhou A Mazhuo Wangluo Keji Youxian Gongsi CA 92337,104525,Zhengzhou A Mazhuo Wangluo Keji Youxian Gongsi,APS,1.0,1.0,1.0,11.0,8.0,-3.0,0.9855107461965709,30.0,South Bend,,,,,,,,,,,,,,,,,,,,,,False,False
106473, KSCA,103159,shenzhenshi hongmu jinchukoumaoyi youxiangongsi,APS,1.0,1.0,1.0,9.0,8.0,-1.0,0.9543899657924744,88.0,Romeoville Rsf,,,,,,,,,,,,,,,,,,,,,,False,False
107729,"Ningbo Sandinrayli impexp co.,Ltd CA",58456,"Ningbo Sandinrayli impexp co.,Ltd",APS,1.0,0.0,1.0,8.0,8.0,0.0,0.9603719082866943,87.8,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
108155,GHOMEG PRODUCTS INC CA 91761,64033,GHOMEG PRODUCTS INC,Plumbing,1.0,1.0,1.0,9.0,5.0,-4.0,0.9918330308529946,16.2,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
272544,NANTONG WELL TEXTILE SCIENCE AND TECHNO CA 92376,241908,"NANTONG WELL TEXTILE SCIENCE AND TECHNOLOGY CO., LTD",APS,1.0,1.0,1.0,10.0,10.0,0.0,0.8620986115290376,320.8,Toledo,,,,,,,,,,,,,,,,,,,,,,False,False
272706,xiyou San Bernardino LA11 92410,64480,SHENZHEN SUFEILAN TRADING COMPANY,APS,1.0,1.0,1.0,8.0,8.0,0.0,0.9942595885191771,11.3,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
272759,Xiyou LA11,154580,Hangzhou Violet Home Co.,APS,1.0,1.0,1.0,9.0,8.0,-1.0,0.9652631578947369,79.2,Columbus,,,,,,,,,,,,,,,,,,,,,,False,False
404747,WELLFORT LLC CA 91761,404700,WELLFORT LLC,Wayfair,1.0,1.0,1.0,7.0,6.0,-1.0,0.9705020608829518,59.4,Chicago,,,,,,,,,,,,,,,,,,,,,,False,False
