lookback_window,timebase,ops,purchase_order_number,tracking_number,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,msbd_su,promised_delivery_end_range_date_at_order,ind_day,week_start,delivery_date,assigned_induction_hub_name,assigned_station_state,actual_induction_hub_name,actual_induction_hub_state,destination_zipcode,destination_state,distance_assignedhub_customer,distance_actualhub_customer,distance_assignedhub_actualhub,direct_gain,inducted_on_time_or_early,delivery_rel,cushion,missing_actual_hub,is_candidate,is_far_hub,is_sibling_state,is_undeclared_state,supplier_behavior,supplier_total_vol,supplier_candidate_vol,supplier_misshipping_vol,supplier_misshipping_share,supplier_undeclared_candidate_vol,supplier_directish_vol,supplier_directish_share,supplier_ghost_hubs,supplier_ghost_states,n_ghost_hubs,n_ghost_states,supplier_ifr,supplier_delivery_rel,opid_flag,is_misshipping,is_ghost_warehouse,is_jumbo,is_direct,is_other_far
pdd_10w,promised_delivery_end_range_date_at_order,12220351503,662703971,873201765290,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Denver,CO,80918,CO,754.5,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12220529543,662705264,873205617853,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-23,DALLAS LOCAL,TX,Colorado Springs,CO,80919,CO,756.9,11.3,748.7,0.98507068304928,1,0,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12220849813,662728743,873214407921,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Olive Branch,MS,39110,MS,411.7,195.0,475.5,0.5263541413650716,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12221079013,662745653,873208435422,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Nashville,TN,37087,TN,697.0,33.4,669.2,0.9520803443328552,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12238630329,662647267,873166954719,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,North St.Louis,MO,61554,IL,811.2,,647.4,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12269152729,662614401,873160070870,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Memphis,TN,63701,MO,609.2,171.3,455.7,0.718811556139199,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12269223699,662614401,873160730410,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Memphis,TN,63701,MO,609.2,171.3,455.7,0.718811556139199,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12269225719,662614401,873160730410,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Memphis,TN,63701,MO,609.2,171.3,455.7,0.718811556139199,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12270000209,662701200,873214032998,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-22,DALLAS LOCAL,TX,Pueblo,CO,81226,CO,738.4,35.8,704.6,0.9515167930660889,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12270043799,662701200,873214228843,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-22,DALLAS LOCAL,TX,Pueblo,CO,81226,CO,738.4,35.8,704.6,0.9515167930660889,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12270064779,661912595,873110532353,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Rialto,CA,90008,CA,1453.7,65.0,1392.2,0.9552865102841026,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12270069169,661912595,873110532353,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Rialto,CA,90008,CA,1453.7,65.0,1392.2,0.9552865102841026,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12270688119,662156000,873112659789,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Portland,OR,97701,OR,2034.0,147.7,2130.8,0.9273844641101278,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12271128819,662243730,873112768374,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-15,2026-06-14,2026-06-20,DALLAS LOCAL,TX,Portland,OR,98903,WA,2069.4,,2130.8,,1,0,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12271134709,662243730,873112671183,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-15,2026-06-14,2026-06-20,DALLAS LOCAL,TX,Portland,OR,98903,WA,2069.4,,2130.8,,1,0,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12272475929,662349557,873106118702,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Salt Lake City,UT,84020,UT,1271.4,24.3,1292.0,0.9808872109485607,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12272655809,662116381,873114927512,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-15,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Billings,MT,59730,MT,1596.8,,1444.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12272657699,662116381,873114782727,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-15,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Billings,MT,59730,MT,1596.8,,1444.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12273289069,662651333,873167233306,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Aldine Rsf,TX,70124,LA,496.5,352.7,224.3,0.2896273917421954,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12273765349,662181155,873107934350,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Columbus,OH,44236,OH,1182.0,149.0,1037.6,0.873942470389171,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12274567499,662531018,873147575397,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Denver,CO,81647,CO,984.4,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12274645259,662407848,873116202590,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-15,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Cedar Rapids,IA,52601,IA,771.2,98.0,836.1,0.8729253112033195,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12275493481,662524552,873153350030,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Fairless Hills,PA,19125,PA,1470.6,23.3,1491.2,0.9841561267509861,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12277081649,662442885,873162010797,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Van Buren Rsf,MI,48165,MI,1200.4,,1173.7,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12277103089,662448958,873150558942,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Van Buren Rsf,MI,48124,MI,1184.8,16.8,1173.7,0.9858203916272789,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12277379009,662464480,873150652178,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Van Buren Rsf,MI,48236,MI,1202.2,36.3,1173.7,0.9698053568457827,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12277543899,662480596,873160700233,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Cedar Rapids,IA,55331,MN,959.7,,836.1,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12277548249,662476226,873159683439,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-17,2026-06-14,2026-06-21,DALLAS LOCAL,TX,Chicago,IL,53213,WI,1025.5,103.6,934.4,0.898976109215017,0,0,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12277592069,662480596,873148666667,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Cedar Rapids,IA,55331,MN,959.7,,836.1,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12277968479,662508610,873148780711,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Van Buren Rsf,MI,48182,MI,1140.5,42.9,1173.7,0.9623849188952213,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12278135009,662536253,873149358439,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Van Buren Rsf,MI,48009,MI,1206.2,36.5,1173.7,0.9697396783286354,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12278778159,662575952,873146021695,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Albuquerque,NM,87113,NM,671.4,18.6,679.4,0.9722966934763181,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12278996429,662596726,873154179382,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Greenwood Local,IN,46142,IN,908.9,0.4,909.0,0.999559907580592,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279028379,662599768,873149780394,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Denver,CO,80221,CO,899.1,8.5,902.0,0.9905461016572128,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279210749,662669231,873216466990,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Memphis,TN,72626,AR,469.4,233.8,455.7,0.501917341286749,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279211279,662669231,873216466990,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Memphis,TN,72626,AR,469.4,233.8,455.7,0.501917341286749,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279572569,662640925,873166804722,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Salt Lake City,UT,83014,WY,1421.5,264.8,1292.0,0.8137179036229335,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279593059,662640566,873167196801,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Spartanburg,SC,29209,SC,1008.9,100.5,952.1,0.9003865596193874,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279600499,662640566,873167196801,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-16,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Spartanburg,SC,29209,SC,1008.9,100.5,952.1,0.9003865596193874,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279776289,662654163,873169507192,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-16,2026-06-14,2026-06-22,DALLAS LOCAL,TX,Cheyenne,WY,82009,WY,996.7,7.2,993.1,0.9927761613323969,1,0,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279868519,662664735,873166719733,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-16,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Memphis,TN,38120,TN,470.1,19.6,455.7,0.9583067432461178,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12279896729,662658239,873166998935,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-16,2026-06-14,2026-06-18,DALLAS LOCAL,TX,Aldine Rsf,TX,70447,LA,485.3,341.4,224.3,0.2965176179682671,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12280165909,662674832,873201287154,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Denver,CO,80303,CO,913.9,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12280684859,662706771,873214675552,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Denver,CO,80921,CO,765.5,,902.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12281076009,662735855,873201381078,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Olive Branch,MS,38017,TN,485.5,20.6,475.5,0.9575695159629247,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12281190879,662744951,873207541593,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,North St.Louis,MO,63005,MO,625.5,20.1,647.4,0.9678657074340528,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12281512889,662769906,873213682683,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-17,2026-06-19,2026-06-17,2026-06-14,2026-06-19,DALLAS LOCAL,TX,Denver,CO,80221,CO,899.1,8.5,902.0,0.9905461016572128,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
